ENSMUSG00000047149.5 Olfr1052
ENSMUSG00000047150.8 1700001C19Rik
ENSMUSG00000047153.3 Khnyn
ENSMUSG00000047155.13 Cyp4x1
ENSMUSG00000047161.12 Chst9
ENSMUSG00000047168.6 Gm6684
ENSMUSG00000047171.8 Helt
ENSMUSG00000047180.8 Neurl3
ENSMUSG00000047181.12 Samd14
ENSMUSG00000047182.6 Irs3
ENSMUSG00000047187.9 Rab2a
ENSMUSG00000047189.3 Gm9818
ENSMUSG00000047193.16 Dync2h1
ENSMUSG00000047197.1 Gjd3
ENSMUSG00000047203.2 Vmn1r54
ENSMUSG00000047205.12 Dusp18
ENSMUSG00000047207.3 Olfr1495
ENSMUSG00000047213.14 Ythdf3
ENSMUSG00000047215.14 Rpl9
ENSMUSG00000047216.8 Cdh19
ENSMUSG00000047220.5 Ccdc36
ENSMUSG00000047221.5 Fam185a
ENSMUSG00000047222.6 Rnase2a
ENSMUSG00000047225.8 Olfr684
ENSMUSG00000047227.5 Gm527
ENSMUSG00000047228.9 A2ml1
ENSMUSG00000047230.6 Cldn2
ENSMUSG00000047237.13 Fbxw21
ENSMUSG00000047238.4 Mageh1
ENSMUSG00000047242.14 Taf9b
ENSMUSG00000047246.7 Hist1h2be
ENSMUSG00000047248.20 C2cd3
ENSMUSG00000047250.13 Ptgs1
ENSMUSG00000047253.4 Krtap1-5
ENSMUSG00000047257.13 Prss45
ENSMUSG00000047259.2 Mc4r
ENSMUSG00000047260.4 Emc6
ENSMUSG00000047261.9 Gap43
ENSMUSG00000047264.8 Zfp358
ENSMUSG00000047281.3 Sfn
ENSMUSG00000047284.14 Neurl4
ENSMUSG00000047286.7 Olfr370
ENSMUSG00000047293.6 Gpr15
ENSMUSG00000047295.16 Smgc
ENSMUSG00000047298.3 Kcnv2
ENSMUSG00000047307.2 Pcdhb13
ENSMUSG00000047330.8 Kcne4
ENSMUSG00000047342.17 Zfp286
ENSMUSG00000047343.4 Mettl21c
ENSMUSG00000047344.9 Lancl3
ENSMUSG00000047347.7 Tdg-ps
ENSMUSG00000047352.6 Olfr976
ENSMUSG00000047356.2 Lcn10
ENSMUSG00000047361.16 Gm973
ENSMUSG00000047363.4 Cstad
ENSMUSG00000047368.3 Abhd17b
ENSMUSG00000047369.15 Dnah14
ENSMUSG00000047370.5 Gm7367
ENSMUSG00000047371.7 Zfp768
ENSMUSG00000047379.6 B4gat1
ENSMUSG00000047388.10 Atmin
ENSMUSG00000047390.6 Defb9
ENSMUSG00000047394.7 Odf3b
ENSMUSG00000047407.17 Tgif1
ENSMUSG00000047409.13 Ctdspl
ENSMUSG00000047412.16 Zbtb44
ENSMUSG00000047414.6 Flrt2
ENSMUSG00000047415.12 Gpr68
ENSMUSG00000047417.17 Rexo1
ENSMUSG00000047419.5 Cmya5
ENSMUSG00000047420.8 Fam180a
ENSMUSG00000047423.9 AI837181
ENSMUSG00000047428.14 Dlk2
ENSMUSG00000047434.13 Xxylt1
ENSMUSG00000047441.3 Antxrl
ENSMUSG00000047443.14 Erfe
ENSMUSG00000047444.3 Olfr139
ENSMUSG00000047446.18 Arl4a
ENSMUSG00000047454.12 Gphn
ENSMUSG00000047459.14 Dynlrb1
ENSMUSG00000047466.9 8030462N17Rik
ENSMUSG00000047473.14 Zfp30
ENSMUSG00000047485.6 Klhl34
ENSMUSG00000047492.5 Inhbe
ENSMUSG00000047495.15 Dlgap2
ENSMUSG00000047496.6 Rnf152
ENSMUSG00000047497.9 Adamts12
ENSMUSG00000047501.3 Cldn4
ENSMUSG00000047502.14 Mroh7
ENSMUSG00000047507.12 Baiap3
ENSMUSG00000047508.9 Mbd3l2
ENSMUSG00000047509.1 Gm6776
ENSMUSG00000047511.6 Olfr1396
ENSMUSG00000047514.6 Tspyl1
ENSMUSG00000047515.8 BC049715
ENSMUSG00000047517.11 Dmbt1
ENSMUSG00000047518.3 Slfnl1
ENSMUSG00000047528.13 Als2cr12
ENSMUSG00000047531.8 Rtp2
ENSMUSG00000047534.17 Mis18bp1
ENSMUSG00000047535.11 Olfr67
ENSMUSG00000047539.9 Fbxo28
ENSMUSG00000047544.7 Olfr616
ENSMUSG00000047545.5 Olfr629
ENSMUSG00000047547.14 Cltb
ENSMUSG00000047554.14 Tmem41b
ENSMUSG00000047557.2 Lxn
ENSMUSG00000047562.3 Mmp10
ENSMUSG00000047564.4 Krtap3-1
ENSMUSG00000047565.4 Acot10
ENSMUSG00000047583.9 Tyw3
ENSMUSG00000047586.3 Nccrp1
ENSMUSG00000047591.4 Mafa
ENSMUSG00000047592.17 Nxpe5
ENSMUSG00000047594.4 Olfr1122
ENSMUSG00000047603.9 Zfp235
ENSMUSG00000047604.3 Frat2
ENSMUSG00000047606.4 Ankrd34c
ENSMUSG00000047613.10 A430005L14Rik
ENSMUSG00000047617.11 Paxx
ENSMUSG00000047619.5 Ddi1
ENSMUSG00000047626.4 Olfr791
ENSMUSG00000047631.3 Apof
ENSMUSG00000047632.10 Fgfbp3
ENSMUSG00000047635.6 2810006K23Rik
ENSMUSG00000047636.3 Cdcp2
ENSMUSG00000047638.15 Nr1h4
ENSMUSG00000047641.7 Krt87
ENSMUSG00000047642.15 D930020B18Rik
ENSMUSG00000047643.5 Gm5454
ENSMUSG00000047648.13 Fbxo30
ENSMUSG00000047649.9 Cd3eap
ENSMUSG00000047652.4 Pea15b
ENSMUSG00000047654.6 Tssk6
ENSMUSG00000047655.1 Vmn1r74
ENSMUSG00000047656.8 Trpt1
ENSMUSG00000047657.6 Crry-ps
ENSMUSG00000047658.6 Gal3st3
ENSMUSG00000047667.5 Olfr26
ENSMUSG00000047669.8 Msl3l2
ENSMUSG00000047671.8 Tctex1d4
ENSMUSG00000047674.2 Pdha2
ENSMUSG00000047675.15 Rps8
ENSMUSG00000047676.6 Rpsa-ps10
ENSMUSG00000047678.1 Gpr82
ENSMUSG00000047686.9 Zcchc5
ENSMUSG00000047694.12 Yipf6
ENSMUSG00000047696.16 Ccdc144b
ENSMUSG00000047702.2 Olfr1388
ENSMUSG00000047710.8 Champ1
ENSMUSG00000047712.8 Ust
ENSMUSG00000047714.14 Ppp1r2
ENSMUSG00000047716.4 Olfr736
ENSMUSG00000047719.2 Ubiad1
ENSMUSG00000047720.7 4922502D21Rik
ENSMUSG00000047721.8 Bola2
ENSMUSG00000047728.12 BC025446
ENSMUSG00000047730.17 Fcgbp
ENSMUSG00000047731.17 Wbp1l
ENSMUSG00000047733.10 Tmem262
ENSMUSG00000047735.14 Samd9l
ENSMUSG00000047746.14 Fbxo40
ENSMUSG00000047747.10 Rnf150
ENSMUSG00000047749.2 Zc3hav1l
ENSMUSG00000047751.9 Utf1
ENSMUSG00000047757.16 Fancb
ENSMUSG00000047759.6 Hs3st3a1
ENSMUSG00000047766.15 Lrrc49
ENSMUSG00000047767.17 Atg16l2
ENSMUSG00000047773.13 Ankfn1
ENSMUSG00000047777.9 Phf13
ENSMUSG00000047786.12 Lix1
ENSMUSG00000047787.7 Flrt1
ENSMUSG00000047789.5 Slc38a9
ENSMUSG00000047793.13 Sned1
ENSMUSG00000047794.6 Olfr685
ENSMUSG00000047797.14 Gjb1
ENSMUSG00000047798.15 Cd300lf
ENSMUSG00000047799.15 Oog4
ENSMUSG00000047804.15 Akap10
ENSMUSG00000047810.8 Ccdc88b
ENSMUSG00000047819.3 Tigd4
ENSMUSG00000047821.16 Trim16
ENSMUSG00000047822.8 Angptl8
ENSMUSG00000047824.13 Pygo2
ENSMUSG00000047832.9 Cdca4
ENSMUSG00000047841.8 Fndc11
ENSMUSG00000047842.7 Diras2
ENSMUSG00000047843.16 Bri3
ENSMUSG00000047844.3 Bex4
ENSMUSG00000047854.5 Stx19
ENSMUSG00000047861.2 Foxi1
ENSMUSG00000047866.18 Lonp2
ENSMUSG00000047867.11 Gimap6
ENSMUSG00000047868.6 Olfr770
ENSMUSG00000047875.6 Gpr157
ENSMUSG00000047878.12 A4galt
ENSMUSG00000047879.16 Usp14
ENSMUSG00000047880.15 Cxcr5
ENSMUSG00000047881.14 Rell1
ENSMUSG00000047884.6 Klk9
ENSMUSG00000047888.9 Tnrc6b
ENSMUSG00000047889.9 Serpinb6d
ENSMUSG00000047894.1 Ang2
ENSMUSG00000047897.10 Ripply2
ENSMUSG00000047898.7 Ccr4
ENSMUSG00000047904.6 Sstr2
ENSMUSG00000047905.10 Gm8566
ENSMUSG00000047907.11 Tshz2
ENSMUSG00000047909.11 Ankrd16
ENSMUSG00000047910.6 Pcdhb16
ENSMUSG00000047911.5 Npm2
ENSMUSG00000047921.15 Trappc9
ENSMUSG00000047940.13 Stpg2
ENSMUSG00000047945.6 Marcksl1
ENSMUSG00000047953.6 Gp5
ENSMUSG00000047959.4 Kcna3
ENSMUSG00000047960.4 Olfr186
ENSMUSG00000047963.7 Stbd1
ENSMUSG00000047965.9 Rpl9-ps7
ENSMUSG00000047969.5 Olfr1093
ENSMUSG00000047976.4 Kcna1
ENSMUSG00000047977.3 Synb
ENSMUSG00000047980.6 9230110F15Rik
ENSMUSG00000047986.12 Palm3
ENSMUSG00000047988.1 4933428G20Rik
ENSMUSG00000047989.11 Ino80c
ENSMUSG00000047990.6 C2cd4a
ENSMUSG00000047992.10 Fam69c
ENSMUSG00000047995.7 Cypt4
ENSMUSG00000047996.16 Prrg1
ENSMUSG00000048000.15 Gigyf2
ENSMUSG00000048001.7 Hes5
ENSMUSG00000048003.12 Catsper4
ENSMUSG00000048004.15 Tmem196
ENSMUSG00000048007.4 Timm8a1
ENSMUSG00000048012.19 Zfp473
ENSMUSG00000048013.9 Krt35
ENSMUSG00000048015.4 Neurod4
ENSMUSG00000048022.11 Tmem229a
ENSMUSG00000048027.7 Rgmb
ENSMUSG00000048029.10 Eno4
ENSMUSG00000048031.15 Fcrl5
ENSMUSG00000048038.7 Ccdc187
ENSMUSG00000048039.8 Isg20l2
ENSMUSG00000048040.8 Arxes2
ENSMUSG00000048047.3 Zbtb33
ENSMUSG00000048058.17 Ldlrad3
ENSMUSG00000048062.4 Fpr-rs4
ENSMUSG00000048065.8 Cyb5r2
ENSMUSG00000048067.8 Olfr1349
ENSMUSG00000048070.4 Pirt
ENSMUSG00000048076.14 Arf1
ENSMUSG00000048077.5 H1fnt
ENSMUSG00000048078.16 Tenm4
ENSMUSG00000048080.2 Olfr731
ENSMUSG00000048087.6 Gm4737
ENSMUSG00000048096.7 Lmod1
ENSMUSG00000048100.13 Taf13
ENSMUSG00000048101.6 Olfr19
ENSMUSG00000048108.13 Tmem72
ENSMUSG00000048109.10 Rbm15
ENSMUSG00000048118.17 Arid4a
ENSMUSG00000048120.16 Entpd1
ENSMUSG00000048126.16 Col6a3
ENSMUSG00000048138.9 Dmrt2
ENSMUSG00000048142.9 Nat8l
ENSMUSG00000048148.17 Nwd1
ENSMUSG00000048153.6 Olfr49
ENSMUSG00000048154.16 Kmt2d
ENSMUSG00000048155.4 H2bfm
ENSMUSG00000048163.13 Selplg
ENSMUSG00000048164.8 Gm7204
ENSMUSG00000048170.14 Mcmbp
ENSMUSG00000048173.5 Olfr1324
ENSMUSG00000048174.2 Tmem81
ENSMUSG00000048175.13 Asb8
ENSMUSG00000048185.5 Gm7075
ENSMUSG00000048186.14 Bend7
ENSMUSG00000048188.5 Gm8181
ENSMUSG00000048191.15 Muc6
ENSMUSG00000048197.4 Olfr1153
ENSMUSG00000048200.12 Cracr2b
ENSMUSG00000048206.6 Dnajb8
ENSMUSG00000048216.13 Gpr85
ENSMUSG00000048217.11 Nags
ENSMUSG00000048218.5 Amigo2
ENSMUSG00000048222.3 Mfap1b
ENSMUSG00000048226.5 Olfr1212
ENSMUSG00000048230.5 Fbxo43
ENSMUSG00000048231.14 H2-M10.4
ENSMUSG00000048232.12 Fbxo10
ENSMUSG00000048234.13 Rnf149
ENSMUSG00000048236.8 Ovch2
ENSMUSG00000048240.14 Gng7
ENSMUSG00000048249.14 Crebrf
ENSMUSG00000048251.15 Bcl11b
ENSMUSG00000048261.6 Gm4879
ENSMUSG00000048264.16 Dip2c
ENSMUSG00000048271.14 Rbm33
ENSMUSG00000048277.15 Syngr2
ENSMUSG00000048279.17 Sacs
ENSMUSG00000048280.18 Zfp738
ENSMUSG00000048281.9 Dleu7
ENSMUSG00000048284.4 Tas2r126
ENSMUSG00000048285.9 Frmd6
ENSMUSG00000048292.3 Olfr1417
ENSMUSG00000048294.4 Krtap4-13
ENSMUSG00000048299.8 Olfr148
ENSMUSG00000048304.8 Slitrk3
ENSMUSG00000048307.7 Ankrd46
ENSMUSG00000048310.8 Pskh1
ENSMUSG00000048312.7 Gm4884
ENSMUSG00000048316.3 Gm9823
ENSMUSG00000048327.6 Ckap2l
ENSMUSG00000048329.7 Mfsd6l
ENSMUSG00000048330.14 Ric3
ENSMUSG00000048332.13 Lhfp
ENSMUSG00000048334.8 Gm8258
ENSMUSG00000048337.3 Npy4r
ENSMUSG00000048347.5 Pcdhb18
ENSMUSG00000048349.9 Pou4f1
ENSMUSG00000048351.14 Coa7
ENSMUSG00000048355.2 Arxes1
ENSMUSG00000048356.6 Olfr1496
ENSMUSG00000048368.9 Omd
ENSMUSG00000048371.8 Pdp2
ENSMUSG00000048373.8 Fgfbp1
ENSMUSG00000048376.6 F2r
ENSMUSG00000048377.6 Foxi2
ENSMUSG00000048378.2 Olfr1394
ENSMUSG00000048379.8 Socs4
ENSMUSG00000048385.8 Scrt1
ENSMUSG00000048387.8 Osr1
ENSMUSG00000048388.3 Fam171b
ENSMUSG00000048391.3 Olfr843
ENSMUSG00000048398.7 Gm5065
ENSMUSG00000048399.4 Tprg
ENSMUSG00000048400.13 Prss54
ENSMUSG00000048402.14 Gli2
ENSMUSG00000048406.5 B330016D10Rik
ENSMUSG00000048410.16 Zfp407
ENSMUSG00000048411.4 Gm597
ENSMUSG00000048416.15 Mlf1
ENSMUSG00000048424.15 Ranbp3l
ENSMUSG00000048425.3 Olfr686
ENSMUSG00000048429.10 Timm29
ENSMUSG00000048439.15 Nupl2
ENSMUSG00000048440.15 Cyp4f16
ENSMUSG00000048442.15 Smim5
ENSMUSG00000048445.6 Ccdc57
ENSMUSG00000048450.10 Msx1
ENSMUSG00000048455.9 Sprr1b
ENSMUSG00000048456.3 Olfr1448
ENSMUSG00000048458.8 Fam212b
ENSMUSG00000048469.6 Olfr564
ENSMUSG00000048473.15 Sult6b2
ENSMUSG00000048478.7 Spata33
ENSMUSG00000048480.5 Cxcr1
ENSMUSG00000048481.15 Mypop
ENSMUSG00000048482.14 Bdnf
ENSMUSG00000048483.6 Zdhhc22
ENSMUSG00000048485.12 Zbtb8b
ENSMUSG00000048486.6 Fitm2
ENSMUSG00000048489.12 8430408G22Rik
ENSMUSG00000048490.13 Nrip1
ENSMUSG00000048495.16 Tyw5
ENSMUSG00000048497.11 Mmgt2
ENSMUSG00000048498.7 Cd300e
ENSMUSG00000048500.2 Defb15
ENSMUSG00000048501.3 Olfr938
ENSMUSG00000048502.14 Duxbl1
ENSMUSG00000048503.7 Tmem136
ENSMUSG00000048516.2 Adam26a
ENSMUSG00000048520.16 Fbxl13
ENSMUSG00000048521.8 Cxcr6
ENSMUSG00000048528.7 Nkx1-2
ENSMUSG00000048534.7 Jaml
ENSMUSG00000048537.16 Phldb1
ENSMUSG00000048538.7 Gm9826
ENSMUSG00000048540.8 Nhlh2
ENSMUSG00000048544.8 5930422O12Rik
ENSMUSG00000048546.7 Tob2
ENSMUSG00000048550.17 Thnsl1
ENSMUSG00000048559.4 4930555K19Rik
ENSMUSG00000048562.7 Sp8
ENSMUSG00000048572.4 Tmem252
ENSMUSG00000048573.9 Cypt3
ENSMUSG00000048574.9 Ccnb1-ps
ENSMUSG00000048578.11 Mlec
ENSMUSG00000048581.12 E130311K13Rik
ENSMUSG00000048582.7 Gja3
ENSMUSG00000048583.16 Igf2
ENSMUSG00000048592.9 Gm5946
ENSMUSG00000048600.7 Gm5763
ENSMUSG00000048602.8 Morc2b
ENSMUSG00000048612.16 Myof
ENSMUSG00000048616.4 Nog
ENSMUSG00000048617.16 Rtbdn
ENSMUSG00000048620.6 Olfr1336
ENSMUSG00000048621.3 Gm6377
ENSMUSG00000048626.5 Klf17
ENSMUSG00000048636.7 A730049H05Rik
ENSMUSG00000048643.4 Krtap19-9a
ENSMUSG00000048644.8 Ctxn1
ENSMUSG00000048647.9 Exd1
ENSMUSG00000048652.12 Samd13
ENSMUSG00000048655.17 Ccdc169
ENSMUSG00000048661.14 Lemd3
ENSMUSG00000048668.16 Rhno1
ENSMUSG00000048677.9 Tpcn2
ENSMUSG00000048686.4 Hmgb4
ENSMUSG00000048693.5 Olfr435
ENSMUSG00000048696.11 Mex3d
ENSMUSG00000048697.3 Vmn1r26
ENSMUSG00000048699.4 Krt90
ENSMUSG00000048701.13 Ccdc6
ENSMUSG00000048703.9 Speer4b
ENSMUSG00000048706.3 Lurap1l
ENSMUSG00000048707.9 Tprn
ENSMUSG00000048709.6 Gm8666
ENSMUSG00000048720.7 Tbc1d12
ENSMUSG00000048721.2 Fndc9
ENSMUSG00000048728.15 Zfp454
ENSMUSG00000048731.14 Ggnbp1
ENSMUSG00000048732.5 Klhl11
ENSMUSG00000048745.3 Olfr820
ENSMUSG00000048747.14 E130114P18Rik
ENSMUSG00000048752.7 Prss50
ENSMUSG00000048755.8 Mcat
ENSMUSG00000048756.11 Foxo3
ENSMUSG00000048758.14 Rpl29
ENSMUSG00000048763.11 Hoxb3
ENSMUSG00000048764.16 Tmprss11f
ENSMUSG00000048766.6 Skint10
ENSMUSG00000048772.15 Tmem53
ENSMUSG00000048775.10 Serpinb13
ENSMUSG00000048776.8 Pthlh
ENSMUSG00000048779.5 P2ry6
ENSMUSG00000048782.15 Insc
ENSMUSG00000048787.13 Dcun1d3
ENSMUSG00000048794.14 Cfap100
ENSMUSG00000048796.7 Cyb561d1
ENSMUSG00000048799.7 Cep120
ENSMUSG00000048806.4 Ifnb1
ENSMUSG00000048807.2 Slc35e4
ENSMUSG00000048810.2 Olfr202
ENSMUSG00000048814.10 Lonrf2
ENSMUSG00000048826.6 Dact2
ENSMUSG00000048827.12 Pkd1l3
ENSMUSG00000048830.3 2310057N15Rik
ENSMUSG00000048832.8 Vps37c
ENSMUSG00000048833.9 Slc39a9
ENSMUSG00000048834.16 Vstm2a
ENSMUSG00000048852.13 Gm12185
ENSMUSG00000048856.9 Slc25a47
ENSMUSG00000048865.16 Arhgap30
ENSMUSG00000048874.15 Phf3
ENSMUSG00000048875.2 Pudp
ENSMUSG00000048878.6 Hexim1
ENSMUSG00000048895.13 Cdk5r1
ENSMUSG00000048897.15 Zfp710
ENSMUSG00000048899.8 Rimkla
ENSMUSG00000048904.5 Neurog1
ENSMUSG00000048905.4 4930539E08Rik
ENSMUSG00000048911.15 Rnf24
ENSMUSG00000048915.12 Efna5
ENSMUSG00000048916.7 Gm5540
ENSMUSG00000048919.5 Olfr223
ENSMUSG00000048920.8 Fkrp
ENSMUSG00000048921.11 Zfp689
ENSMUSG00000048922.18 Cdca2
ENSMUSG00000048924.14 Ccdc125
ENSMUSG00000048930.12 Tada3
ENSMUSG00000048933.8 Olfr722
ENSMUSG00000048938.12 Nr1h5
ENSMUSG00000048939.13 Atp13a5
ENSMUSG00000048949.8 Gm6206
ENSMUSG00000048960.13 Prex2
ENSMUSG00000048965.9 Mrgpre
ENSMUSG00000048967.16 Yjefn3
ENSMUSG00000048970.9 C1galt1c1
ENSMUSG00000048978.14 Nrsn1
ENSMUSG00000048981.1 Krt31
ENSMUSG00000048982.3 Gphb5
ENSMUSG00000048988.8 Elfn1
ENSMUSG00000048992.8 Prss32
ENSMUSG00000048994.2 H2al3
ENSMUSG00000048996.6 Olfr1366
ENSMUSG00000048997.17 Atxn7l2
ENSMUSG00000049001.5 Ndnf
ENSMUSG00000049008.4 BB014433
ENSMUSG00000049010.6 Olfr982
ENSMUSG00000049011.2 Olfr729
ENSMUSG00000049013.3 Prss48
ENSMUSG00000049015.3 Olfr1467
ENSMUSG00000049018.8 Olfr368
ENSMUSG00000049028.7 Olfr873
ENSMUSG00000049036.7 Tmem121
ENSMUSG00000049037.8 Clec4a1
ENSMUSG00000049038.3 Mterf2
ENSMUSG00000049041.6 Olfr398
ENSMUSG00000049044.16 Rapgef4
ENSMUSG00000049047.11 Armcx3
ENSMUSG00000049052.4 Olfr812
ENSMUSG00000049057.4 Olfr1257
ENSMUSG00000049062.3 Gm9244
ENSMUSG00000049073.7 Olfr985
ENSMUSG00000049076.9 Acap2
ENSMUSG00000049086.8 Bmyc
ENSMUSG00000049090.2 Zadh2
ENSMUSG00000049091.6 Sephs2
ENSMUSG00000049092.10 Gpr137c
ENSMUSG00000049093.9 Il23r
ENSMUSG00000049094.7 Olfr367-ps
ENSMUSG00000049097.9 Ankrd34a
ENSMUSG00000049098.4 Olfr147
ENSMUSG00000049100.15 Pcdh10
ENSMUSG00000049103.14 Ccr2
ENSMUSG00000049106.7 Dcaf5
ENSMUSG00000049107.13 Ntf3
ENSMUSG00000049109.15 Themis
ENSMUSG00000049112.9 Oxtr
ENSMUSG00000049115.15 Agtr1a
ENSMUSG00000049119.14 Fam110b
ENSMUSG00000049122.17 Frmd3
ENSMUSG00000049123.10 Catsperg2
ENSMUSG00000049124.3 Gm8186
ENSMUSG00000049128.7 Ivl
ENSMUSG00000049130.6 C5ar1
ENSMUSG00000049133.6 Flg2
ENSMUSG00000049134.15 Nrap
ENSMUSG00000049148.8 Plcxd3
ENSMUSG00000049149.9 Olfr1258
ENSMUSG00000049152.11 Ugt3a2
ENSMUSG00000049154.11 Fam183b
ENSMUSG00000049164.6 Zfp518a
ENSMUSG00000049168.9 Olfr449
ENSMUSG00000049173.7 Myoz3
ENSMUSG00000049176.14 Frmpd4
ENSMUSG00000049184.6 Purg
ENSMUSG00000049191.12 Rgag4
ENSMUSG00000049202.5 4930515G13Rik
ENSMUSG00000049214.13 Skint7
ENSMUSG00000049217.4 Olfr788
ENSMUSG00000049225.14 Pdp1
ENSMUSG00000049229.5 Olfr844
ENSMUSG00000049230.8 Gm9833
ENSMUSG00000049231.6 Gm12497
ENSMUSG00000049232.3 Tigd2
ENSMUSG00000049233.7 Apoo-ps
ENSMUSG00000049235.7 Gm7324
ENSMUSG00000049241.5 Hcar1
ENSMUSG00000049246.5 Hspe1-ps2
ENSMUSG00000049249.2 Gm5316
ENSMUSG00000049252.17 Lrp1b
ENSMUSG00000049265.7 Kcnk3
ENSMUSG00000049280.4 Olfr509
ENSMUSG00000049281.16 Scn3b
ENSMUSG00000049285.4 Mblac1
ENSMUSG00000049287.5 Iba57
ENSMUSG00000049288.4 Lix1l
ENSMUSG00000049291.6 Prss38
ENSMUSG00000049295.16 Zfp219
ENSMUSG00000049299.14 Trappc1
ENSMUSG00000049300.11 Prmt6
ENSMUSG00000049303.10 Syt12
ENSMUSG00000049305.6 Ccdc71
ENSMUSG00000049307.6 Fut4
ENSMUSG00000049313.8 Sorl1
ENSMUSG00000049314.11 Fbxw13
ENSMUSG00000049315.4 Olfr348
ENSMUSG00000049321.17 Zfp2
ENSMUSG00000049323.8 Smcr8
ENSMUSG00000049327.17 Kmt5a
ENSMUSG00000049334.3 Olfr902
ENSMUSG00000049336.16 Tenm2
ENSMUSG00000049339.16 Retreg2
ENSMUSG00000049349.3 Gm5105
ENSMUSG00000049350.6 Zg16
ENSMUSG00000049353.17 Rd3
ENSMUSG00000049354.8 Dcaf7
ENSMUSG00000049357.11 4933408B17Rik
ENSMUSG00000049362.6 Olfr173
ENSMUSG00000049372.11 Olfr1183
ENSMUSG00000049382.9 Krt8
ENSMUSG00000049387.10 Cox7b2
ENSMUSG00000049396.6 Gemin4
ENSMUSG00000049401.10 Ogfr
ENSMUSG00000049404.7 Rarres1
ENSMUSG00000049409.9 Prokr1
ENSMUSG00000049410.8 Zfp683
ENSMUSG00000049411.14 Tmem241
ENSMUSG00000049414.6 Gm5417
ENSMUSG00000049420.9 Tmem200a
ENSMUSG00000049421.13 Zfp260
ENSMUSG00000049422.7 Chchd10
ENSMUSG00000049427.2 Gm9837
ENSMUSG00000049436.4 Upk1b
ENSMUSG00000049439.13 Cyp20a1
ENSMUSG00000049456.3 Olfr1404
ENSMUSG00000049460.7 Gm8396
ENSMUSG00000049470.13 Aff4
ENSMUSG00000049477.5 Gm8508
ENSMUSG00000049482.16 Ctu2
ENSMUSG00000049488.14 Tmem67
ENSMUSG00000049489.5 Fam58b
ENSMUSG00000049491.15 Slc36a3
ENSMUSG00000049493.13 Pls1
ENSMUSG00000049498.5 Olfr1449
ENSMUSG00000049502.16 Dtx3l
ENSMUSG00000049504.12 Proser1
ENSMUSG00000049506.7 Sppl2c
ENSMUSG00000049511.5 Htr1b
ENSMUSG00000049515.12 Espnl
ENSMUSG00000049516.9 Spty2d1
ENSMUSG00000049517.8 Rps23
ENSMUSG00000049521.1 Cdc42ep1
ENSMUSG00000049526.8 Tmem202
ENSMUSG00000049528.7 Olfr429
ENSMUSG00000049530.6 Clrn2
ENSMUSG00000049532.10 Sall2
ENSMUSG00000049536.5 Tceal1
ENSMUSG00000049537.10 Tecrl
ENSMUSG00000049538.14 Adamts16
ENSMUSG00000049539.3 Hist1h1a
ENSMUSG00000049548.8 Krt82
ENSMUSG00000049550.17 Clip1
ENSMUSG00000049551.2 Fzd9
ENSMUSG00000049553.11 Polr1a
ENSMUSG00000049555.10 Tmie
ENSMUSG00000049556.5 Lingo1
ENSMUSG00000049560.4 Defb20
ENSMUSG00000049561.9 Olfr95
ENSMUSG00000049562.5 Ap5b1
ENSMUSG00000049565.16 Aknad1
ENSMUSG00000049571.18 Cfap46
ENSMUSG00000049573.3 Olfr780
ENSMUSG00000049576.6 Zfa-ps
ENSMUSG00000049577.15 Zfpm1
ENSMUSG00000049580.12 Tsku
ENSMUSG00000049583.15 Grm5
ENSMUSG00000049588.13 Ccdc69
ENSMUSG00000049593.8 Lce1h
ENSMUSG00000049598.9 Vsig8
ENSMUSG00000049600.8 Zbtb45
ENSMUSG00000049604.3 Hoxb13
ENSMUSG00000049605.3 Olfr418
ENSMUSG00000049606.16 Zfp644
ENSMUSG00000049608.8 Gpr55
ENSMUSG00000049612.10 Omg
ENSMUSG00000049618.6 Olfr103
ENSMUSG00000049620.8 Prss33
ENSMUSG00000049624.14 Slc17a5
ENSMUSG00000049625.6 Tifab
ENSMUSG00000049630.6 C1ql3
ENSMUSG00000049641.14 Vgll2
ENSMUSG00000049643.15 2310022A10Rik
ENSMUSG00000049648.4 Olfr273
ENSMUSG00000049649.8 Gpr3
ENSMUSG00000049653.4 Spatc1
ENSMUSG00000049657.9 Zbtb5
ENSMUSG00000049658.13 Bdp1
ENSMUSG00000049659.15 Aftph
ENSMUSG00000049670.8 Morn4
ENSMUSG00000049672.14 Zbtb14
ENSMUSG00000049674.7 Olfr714
ENSMUSG00000049676.14 Catsperg1
ENSMUSG00000049680.17 Urgcp
ENSMUSG00000049685.8 Cyp2g1
ENSMUSG00000049686.14 Orai1
ENSMUSG00000049687.5 Fam109b
ENSMUSG00000049690.15 Nckap5
ENSMUSG00000049691.8 Nkx3-2
ENSMUSG00000049692.7 Tmem239
ENSMUSG00000049694.13 BC048671
ENSMUSG00000049699.4 Ucn2
ENSMUSG00000049708.9 Olfr27
ENSMUSG00000049709.4 Nlrp10
ENSMUSG00000049717.9 Lig4
ENSMUSG00000049719.14 Prss46
ENSMUSG00000049721.14 Gal3st1
ENSMUSG00000049723.14 Mmp12
ENSMUSG00000049728.14 Zfp668
ENSMUSG00000049734.9 Trex1
ENSMUSG00000049737.2 Olfr1361
ENSMUSG00000049739.10 Zfp646
ENSMUSG00000049740.2 5330417H12Rik
ENSMUSG00000049741.4 Rxfp4
ENSMUSG00000049744.15 Arhgap15
